ER_Code,NOC_2016,NOC_2021,Low_Wage_2016,Median_Wage_2016,High_Wage_2016,Low_Wage_2020,Median_Wage_2020,High_Wage_2020,Low_Wage_2024,Median_Wage_2024,High_Wage_2024,Province,Region,NOC_Title_2021,Broad_Category_Code,TEER_Code,Major_Group_Code,Broad_Category_Name,TEER_Level_Name,Major_Group_Name
ER48,421,40020,21.92,52.89,75.3,26.44,42.56,78.85,40.87,61.11,87.18,Alberta,Alberta,administrators - post-secondary education and vocational training,4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER10,422,40021,27.54,44.23,54.95,38.46,48.56,74.62,38.75,52.88,70.51,Newfoundland and Labrador,Newfoundland and Labrador,school principals and administrators of elementary and secondary education,4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER1110,422,40021,28.21,40.0,51.28,27.14,41.03,52.31,38.46,52.88,56.59,Prince Edward Island,Prince Edward Island,school principals and administrators of elementary and secondary education,4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER12,422,40021,29.23,42.42,52.2,35.71,47.12,56.41,33.33,52.4,64.42,Nova Scotia,Nova Scotia,school principals and administrators of elementary and secondary education,4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER13,422,40021,25.0,41.3,47.12,31.25,45.41,50.84,37.5,46.15,56.31,New Brunswick,New Brunswick,school principals and administrators of elementary and secondary education,4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER24,422,40021,28.85,43.96,54.95,33.57,46.15,59.13,32.69,51.44,66.71,Quebec,Quebec,school principals and administrators of elementary and secondary education,4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER35,422,40021,28.0,49.04,59.65,30.77,51.79,66.67,30.0,55.25,70.77,Ontario,Ontario,school principals and administrators of elementary and secondary education,4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER46,422,40021,29.31,43.27,56.73,34.62,47.6,66.24,32.05,50.48,65.93,Manitoba,Manitoba,school principals and administrators of elementary and secondary education,4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER47,422,40021,29.76,48.08,64.1,31.73,46.63,64.1,41.03,55.29,76.92,Saskatchewan,Saskatchewan,school principals and administrators of elementary and secondary education,4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER48,422,40021,30.77,46.15,60.58,33.33,52.88,67.31,38.46,52.5,64.84,Alberta,Alberta,school principals and administrators of elementary and secondary education,4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER59,422,40021,23.33,43.27,52.88,28.85,46.63,61.06,36.86,56.73,76.92,British Columbia,British Columbia,school principals and administrators of elementary and secondary education,4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER1110,423,40030,17.0,27.94,38.46,21.0,28.5,41.03,25.0,36.06,57.6,Prince Edward Island,Prince Edward Island,"managers in social, community and correctional services",4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER12,423,40030,19.23,33.33,47.8,17.94,26.0,50.0,26.0,36.54,54.95,Nova Scotia,Nova Scotia,"managers in social, community and correctional services",4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER13,423,40030,12.0,25.48,50.47,16.83,28.0,48.21,21.95,30.0,54.0,New Brunswick,New Brunswick,"managers in social, community and correctional services",4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER24,423,40030,18.4,31.32,54.95,20.6,31.25,50.94,27.0,37.5,69.78,Quebec,Quebec,"managers in social, community and correctional services",4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER35,423,40030,20.19,34.62,53.3,23.08,38.46,57.69,25.73,45.0,71.02,Ontario,Ontario,"managers in social, community and correctional services",4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER46,423,40030,17.0,27.88,49.23,22.56,33.65,57.68,28.49,41.1,62.56,Manitoba,Manitoba,"managers in social, community and correctional services",4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER47,423,40030,18.0,31.79,52.85,20.77,30.29,57.69,20.0,35.43,55.0,Saskatchewan,Saskatchewan,"managers in social, community and correctional services",4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER48,423,40030,19.0,34.62,57.0,20.0,42.0,62.5,25.0,38.65,57.69,Alberta,Alberta,"managers in social, community and correctional services",4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER59,423,40030,21.0,37.0,50.48,21.15,33.33,57.69,25.0,45.67,68.57,British Columbia,British Columbia,"managers in social, community and correctional services",4,0,40,"4 - Education, law, social and community services",0 - Management occupations,Managers: education/social/public services
ER24,512,50011,15.229841,30.949771,50.0,16.03,33.05,61.54,23.78,40.0,67.11,Quebec,Quebec,"managers - publishing, motion pictures, broadcasting and performing arts",5,0,50,"5 - Art, culture, recreation and sport",0 - Management occupations,Mid-management in culture/sport
ER35,512,50011,18.0,33.89,59.29,24.04,33.33,62.5,20.1,36.71,59.82,Ontario,Ontario,"managers - publishing, motion pictures, broadcasting and performing arts",5,0,50,"5 - Art, culture, recreation and sport",0 - Management occupations,Mid-management in culture/sport
ER59,512,50011,18.0,27.661358,50.293378,18.36,31.5,52.45,23.78,38.0,60.0,British Columbia,British Columbia,"managers - publishing, motion pictures, broadcasting and performing arts",5,0,50,"5 - Art, culture, recreation and sport",0 - Management occupations,Mid-management in culture/sport
ER12,513,50012,20.14,26.92,42.0,20.0,25.48,57.42,21.5,33.65,70.33,Nova Scotia,Nova Scotia,"recreation, sports and fitness program and service directors",5,0,50,"5 - Art, culture, recreation and sport",0 - Management occupations,Mid-management in culture/sport
ER13,513,50012,20.14,26.92,42.0,20.0,25.48,57.42,20.83,35.71,70.33,New Brunswick,New Brunswick,"recreation, sports and fitness program and service directors",5,0,50,"5 - Art, culture, recreation and sport",0 - Management occupations,Mid-management in culture/sport
ER48,513,50012,19.78,32.69,57.69,15.0,29.94,56.49,22.0,41.03,57.69,Alberta,Alberta,"recreation, sports and fitness program and service directors",5,0,50,"5 - Art, culture, recreation and sport",0 - Management occupations,Mid-management in culture/sport
ER10,601,60010,16.83,29.33,57.21,29.62,43.75,63.56,37.95,43.75,96.15,Newfoundland and Labrador,Newfoundland and Labrador,corporate sales managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER1110,601,60010,16.83,29.33,57.21,29.62,43.75,63.56,26.67,48.08,94.87,Prince Edward Island,Prince Edward Island,corporate sales managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER12,601,60010,16.83,37.7,57.44,29.62,43.75,63.56,26.67,48.08,94.87,Nova Scotia,Nova Scotia,corporate sales managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER13,601,60010,16.83,29.33,57.21,29.62,43.75,63.56,21.54,48.08,72.12,New Brunswick,New Brunswick,corporate sales managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER24,601,60010,20.19,36.06,54.95,20.0,47.25,65.87,35.71,52.88,111.54,Quebec,Quebec,corporate sales managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER35,601,60010,18.27,38.46,69.71,23.08,44.62,69.23,34.38,55.29,96.15,Ontario,Ontario,corporate sales managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER46,601,60010,15.87,31.03,44.62,34.8,48.08,67.31,23.0,48.08,88.94,Manitoba,Manitoba,corporate sales managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER59,601,60010,20.0,39.23,59.62,23.08,50.48,96.15,25.0,51.92,96.15,British Columbia,British Columbia,corporate sales managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER10,621,60020,12.75,25.64,48.08,17.92,26.5,46.15,17.5,30.58,62.5,Newfoundland and Labrador,Newfoundland and Labrador,retail and wholesale trade managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER1110,621,60020,14.0,20.0,35.9,15.71,26.67,45.67,20.0,35.4,64.42,Prince Edward Island,Prince Edward Island,retail and wholesale trade managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER12,621,60020,13.0,24.89,43.27,13.0,28.85,52.88,19.23,33.65,61.25,Nova Scotia,Nova Scotia,retail and wholesale trade managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER13,621,60020,13.0,21.85,40.6,15.5,27.5,48.08,16.25,31.25,61.37,New Brunswick,New Brunswick,retail and wholesale trade managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER24,621,60020,13.8,25.33,51.1,16.0,30.98,57.69,19.23,34.0,80.0,Quebec,Quebec,retail and wholesale trade managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER35,621,60020,15.0,29.81,57.69,16.83,36.06,67.31,20.0,42.78,84.13,Ontario,Ontario,retail and wholesale trade managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER46,621,60020,14.44,26.44,48.08,16.0,29.81,60.1,21.05,40.67,68.38,Manitoba,Manitoba,retail and wholesale trade managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER47,621,60020,16.52,28.85,51.78,18.0,34.62,57.69,22.23,40.06,62.5,Saskatchewan,Saskatchewan,retail and wholesale trade managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER48,621,60020,16.35,30.42,62.5,18.65,36.92,64.18,23.08,41.25,85.47,Alberta,Alberta,retail and wholesale trade managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER59,621,60020,14.25,26.0,52.4,17.31,29.33,58.65,20.83,40.87,78.0,British Columbia,British Columbia,retail and wholesale trade managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER10,631,60030,10.68,15.0,38.5,12.15,19.06,44.87,15.6,20.0,34.62,Newfoundland and Labrador,Newfoundland and Labrador,restaurant and food service managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER1110,631,60030,11.0,15.65,19.0,14.0,17.5,40.0,16.0,20.0,34.62,Prince Edward Island,Prince Edward Island,restaurant and food service managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER12,631,60030,12.5,19.23,38.46,13.25,15.0,27.03,15.2,17.6,24.0,Nova Scotia,Nova Scotia,restaurant and food service managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER13,631,60030,11.3,15.0,21.5,13.0,20.0,30.5,15.3,18.0,23.0,New Brunswick,New Brunswick,restaurant and food service managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER24,631,60030,12.25,19.71,37.02,14.0,20.19,36.4,18.0,24.04,40.87,Quebec,Quebec,restaurant and food service managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER35,631,60030,12.0,19.23,35.0,15.0,20.67,48.08,17.2,25.0,48.08,Ontario,Ontario,restaurant and food service managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER46,631,60030,12.0,18.27,28.85,12.55,15.87,31.03,15.8,21.15,43.27,Manitoba,Manitoba,restaurant and food service managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
ER47,631,60030,13.33,19.36,41.96,14.5,19.5,34.62,15.38,21.0,45.58,Saskatchewan,Saskatchewan,restaurant and food service managers,6,0,60,6 - Sales and service occupations,0 - Management occupations,Mid-management: retail/services
